model,ablation,condition,bodyuse,pair_id,cell_id,state_role,decl_order,body_order,dep_var,alt_var,target_var,control_var,role_dep_useState_form,decl_dep_first,pos_dep_first,n_tokens,decl_to_bracket_token_distance,dep_id,alt_id,target_id,control_id,logit_dep,logit_alt,logit_target,logit_control,D,LD_stateform,LD_reactive,LD_stateform_direct
gemma3-1b-pt,B,return_array,both,pair_23,pair_23_B_return_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,text,min,text,min,True,False,True,38,12,1005,1387,1005,1387,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_23,pair_23_B_useEffect_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,text,min,min,text,False,False,False,45,18,1005,1387,1387,1005,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_23,pair_23_B_subscribe_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,text,min,min,text,False,False,False,60,18,1005,1387,1387,1005,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_23,pair_23_B_plain_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,text,min,min,text,False,False,False,41,14,1005,1387,1387,1005,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_23,pair_23_B_return_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,text,min,min,text,False,False,False,39,12,1005,1387,1387,1005,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_23,pair_23_B_useEffect_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,text,min,min,text,False,True,False,45,18,1005,1387,1387,1005,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_23,pair_23_B_subscribe_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,text,min,min,text,False,True,False,60,18,1005,1387,1387,1005,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_23,pair_23_B_plain_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,text,min,min,text,False,True,False,41,14,1005,1387,1387,1005,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_23,pair_23_B_return_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,text,min,min,text,False,True,False,39,12,1005,1387,1387,1005,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_24,pair_24_B_useEffect_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,id,cap,id,cap,True,True,True,44,18,547,5565,547,5565,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_24,pair_24_B_subscribe_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,id,cap,id,cap,True,True,True,59,18,547,5565,547,5565,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_24,pair_24_B_plain_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,id,cap,id,cap,True,True,True,40,14,547,5565,547,5565,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_24,pair_24_B_return_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,id,cap,id,cap,True,True,True,38,12,547,5565,547,5565,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_24,pair_24_B_useEffect_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,id,cap,id,cap,True,False,True,44,18,547,5565,547,5565,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_24,pair_24_B_subscribe_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,id,cap,id,cap,True,False,True,59,18,547,5565,547,5565,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_24,pair_24_B_plain_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,id,cap,id,cap,True,False,True,40,14,547,5565,547,5565,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_24,pair_24_B_return_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,id,cap,id,cap,True,False,True,38,12,547,5565,547,5565,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_24,pair_24_B_useEffect_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,id,cap,cap,id,False,False,False,45,18,547,5565,5565,547,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_24,pair_24_B_subscribe_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,id,cap,cap,id,False,False,False,60,18,547,5565,5565,547,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_24,pair_24_B_plain_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,id,cap,cap,id,False,False,False,41,14,547,5565,5565,547,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_24,pair_24_B_return_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,id,cap,cap,id,False,False,False,39,12,547,5565,5565,547,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_24,pair_24_B_useEffect_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,id,cap,cap,id,False,True,False,45,18,547,5565,5565,547,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_24,pair_24_B_subscribe_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,id,cap,cap,id,False,True,False,60,18,547,5565,5565,547,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_24,pair_24_B_plain_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,id,cap,cap,id,False,True,False,41,14,547,5565,5565,547,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_24,pair_24_B_return_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,id,cap,cap,id,False,True,False,39,12,547,5565,5565,547,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_25,pair_25_B_useEffect_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,key,len,key,len,True,True,True,45,18,2478,3469,2478,3469,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_25,pair_25_B_subscribe_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,key,len,key,len,True,True,True,60,18,2478,3469,2478,3469,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_25,pair_25_B_plain_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,key,len,key,len,True,True,True,41,14,2478,3469,2478,3469,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_25,pair_25_B_return_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,key,len,key,len,True,True,True,39,12,2478,3469,2478,3469,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_25,pair_25_B_useEffect_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,key,len,key,len,True,False,True,45,18,2478,3469,2478,3469,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_25,pair_25_B_subscribe_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,key,len,key,len,True,False,True,60,18,2478,3469,2478,3469,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_25,pair_25_B_plain_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,key,len,key,len,True,False,True,41,14,2478,3469,2478,3469,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_25,pair_25_B_return_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,key,len,key,len,True,False,True,39,12,2478,3469,2478,3469,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_25,pair_25_B_useEffect_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,key,len,len,key,False,False,False,45,18,2478,3469,3469,2478,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_25,pair_25_B_subscribe_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,key,len,len,key,False,False,False,60,18,2478,3469,3469,2478,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_25,pair_25_B_plain_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,key,len,len,key,False,False,False,41,14,2478,3469,3469,2478,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_25,pair_25_B_return_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,key,len,len,key,False,False,False,39,12,2478,3469,3469,2478,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_25,pair_25_B_useEffect_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,key,len,len,key,False,True,False,45,18,2478,3469,3469,2478,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_25,pair_25_B_subscribe_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,key,len,len,key,False,True,False,60,18,2478,3469,3469,2478,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_25,pair_25_B_plain_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,key,len,len,key,False,True,False,41,14,2478,3469,3469,2478,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_25,pair_25_B_return_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,key,len,len,key,False,True,False,39,12,2478,3469,3469,2478,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_26,pair_26_B_useEffect_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,name,val,name,val,True,True,True,44,18,1201,1111,1201,1111,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_26,pair_26_B_subscribe_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,name,val,name,val,True,True,True,59,18,1201,1111,1201,1111,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_26,pair_26_B_plain_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,name,val,name,val,True,True,True,40,14,1201,1111,1201,1111,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_26,pair_26_B_return_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,name,val,name,val,True,True,True,38,12,1201,1111,1201,1111,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_26,pair_26_B_useEffect_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,name,val,name,val,True,False,True,44,18,1201,1111,1201,1111,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_26,pair_26_B_subscribe_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,name,val,name,val,True,False,True,59,18,1201,1111,1201,1111,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_26,pair_26_B_plain_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,name,val,name,val,True,False,True,40,14,1201,1111,1201,1111,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_26,pair_26_B_return_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,name,val,name,val,True,False,True,38,12,1201,1111,1201,1111,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_26,pair_26_B_useEffect_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,name,val,val,name,False,False,False,45,18,1201,1111,1111,1201,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_26,pair_26_B_subscribe_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,name,val,val,name,False,False,False,60,18,1201,1111,1111,1201,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_26,pair_26_B_plain_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,name,val,val,name,False,False,False,41,14,1201,1111,1111,1201,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_26,pair_26_B_return_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,name,val,val,name,False,False,False,39,12,1201,1111,1111,1201,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_26,pair_26_B_useEffect_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,name,val,val,name,False,True,False,45,18,1201,1111,1111,1201,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_26,pair_26_B_subscribe_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,name,val,val,name,False,True,False,60,18,1201,1111,1111,1201,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_26,pair_26_B_plain_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,name,val,val,name,False,True,False,41,14,1201,1111,1111,1201,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_26,pair_26_B_return_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,name,val,val,name,False,True,False,39,12,1201,1111,1111,1201,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_27,pair_27_B_useEffect_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,count,max,count,max,True,True,True,44,18,2861,2074,2861,2074,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_27,pair_27_B_subscribe_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,count,max,count,max,True,True,True,59,18,2861,2074,2861,2074,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_27,pair_27_B_plain_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,count,max,count,max,True,True,True,40,14,2861,2074,2861,2074,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_27,pair_27_B_return_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,count,max,count,max,True,True,True,38,12,2861,2074,2861,2074,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_27,pair_27_B_useEffect_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,count,max,count,max,True,False,True,44,18,2861,2074,2861,2074,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_27,pair_27_B_subscribe_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,count,max,count,max,True,False,True,59,18,2861,2074,2861,2074,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_27,pair_27_B_plain_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,count,max,count,max,True,False,True,40,14,2861,2074,2861,2074,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_27,pair_27_B_return_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,count,max,count,max,True,False,True,38,12,2861,2074,2861,2074,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_27,pair_27_B_useEffect_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,count,max,max,count,False,False,False,45,18,2861,2074,2074,2861,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_27,pair_27_B_subscribe_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,count,max,max,count,False,False,False,60,18,2861,2074,2074,2861,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_27,pair_27_B_plain_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,count,max,max,count,False,False,False,41,14,2861,2074,2074,2861,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_27,pair_27_B_return_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,count,max,max,count,False,False,False,39,12,2861,2074,2074,2861,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_27,pair_27_B_useEffect_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,count,max,max,count,False,True,False,45,18,2861,2074,2074,2861,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_27,pair_27_B_subscribe_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,count,max,max,count,False,True,False,60,18,2861,2074,2074,2861,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_27,pair_27_B_plain_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,count,max,max,count,False,True,False,41,14,2861,2074,2074,2861,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_27,pair_27_B_return_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,count,max,max,count,False,True,False,39,12,2861,2074,2074,2861,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_28,pair_28_B_useEffect_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,mode,num,mode,num,True,True,True,44,18,9074,3744,9074,3744,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_28,pair_28_B_subscribe_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,mode,num,mode,num,True,True,True,59,18,9074,3744,9074,3744,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_28,pair_28_B_plain_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,mode,num,mode,num,True,True,True,40,14,9074,3744,9074,3744,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_28,pair_28_B_return_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,mode,num,mode,num,True,True,True,38,12,9074,3744,9074,3744,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_28,pair_28_B_useEffect_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,mode,num,mode,num,True,False,True,44,18,9074,3744,9074,3744,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_28,pair_28_B_subscribe_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,mode,num,mode,num,True,False,True,59,18,9074,3744,9074,3744,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_28,pair_28_B_plain_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,mode,num,mode,num,True,False,True,40,14,9074,3744,9074,3744,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_28,pair_28_B_return_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,mode,num,mode,num,True,False,True,38,12,9074,3744,9074,3744,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_28,pair_28_B_useEffect_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,mode,num,num,mode,False,False,False,44,18,9074,3744,3744,9074,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_28,pair_28_B_subscribe_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,mode,num,num,mode,False,False,False,59,18,9074,3744,3744,9074,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_28,pair_28_B_plain_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,mode,num,num,mode,False,False,False,40,14,9074,3744,3744,9074,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_28,pair_28_B_return_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,mode,num,num,mode,False,False,False,38,12,9074,3744,3744,9074,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_28,pair_28_B_useEffect_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,mode,num,num,mode,False,True,False,44,18,9074,3744,3744,9074,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_28,pair_28_B_subscribe_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,mode,num,num,mode,False,True,False,59,18,9074,3744,3744,9074,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_28,pair_28_B_plain_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,mode,num,num,mode,False,True,False,40,14,9074,3744,3744,9074,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_28,pair_28_B_return_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,mode,num,num,mode,False,True,False,38,12,9074,3744,3744,9074,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_29,pair_29_B_useEffect_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,flag,base,flag,base,True,True,True,44,18,16213,5521,16213,5521,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_29,pair_29_B_subscribe_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,flag,base,flag,base,True,True,True,59,18,16213,5521,16213,5521,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_29,pair_29_B_plain_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,flag,base,flag,base,True,True,True,40,14,16213,5521,16213,5521,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_29,pair_29_B_return_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,flag,base,flag,base,True,True,True,38,12,16213,5521,16213,5521,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_29,pair_29_B_useEffect_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,flag,base,flag,base,True,False,True,44,18,16213,5521,16213,5521,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_29,pair_29_B_subscribe_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,flag,base,flag,base,True,False,True,59,18,16213,5521,16213,5521,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_29,pair_29_B_plain_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,flag,base,flag,base,True,False,True,40,14,16213,5521,16213,5521,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_29,pair_29_B_return_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,flag,base,flag,base,True,False,True,38,12,16213,5521,16213,5521,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_29,pair_29_B_useEffect_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,flag,base,base,flag,False,False,False,44,18,16213,5521,5521,16213,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_29,pair_29_B_subscribe_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,flag,base,base,flag,False,False,False,59,18,16213,5521,5521,16213,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_29,pair_29_B_plain_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,flag,base,base,flag,False,False,False,40,14,16213,5521,5521,16213,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_29,pair_29_B_return_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,flag,base,base,flag,False,False,False,38,12,16213,5521,5521,16213,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_29,pair_29_B_useEffect_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,flag,base,base,flag,False,True,False,44,18,16213,5521,5521,16213,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_29,pair_29_B_subscribe_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,flag,base,base,flag,False,True,False,59,18,16213,5521,5521,16213,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_29,pair_29_B_plain_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,flag,base,base,flag,False,True,False,40,14,16213,5521,5521,16213,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_29,pair_29_B_return_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,flag,base,base,flag,False,True,False,38,12,16213,5521,5521,16213,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_30,pair_30_B_useEffect_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,status,ref,status,ref,True,True,True,44,18,4818,1811,4818,1811,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_30,pair_30_B_subscribe_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,status,ref,status,ref,True,True,True,59,18,4818,1811,4818,1811,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_30,pair_30_B_plain_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,status,ref,status,ref,True,True,True,40,14,4818,1811,4818,1811,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_30,pair_30_B_return_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,status,ref,status,ref,True,True,True,38,12,4818,1811,4818,1811,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_30,pair_30_B_useEffect_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,status,ref,status,ref,True,False,True,44,18,4818,1811,4818,1811,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_30,pair_30_B_subscribe_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,status,ref,status,ref,True,False,True,59,18,4818,1811,4818,1811,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_30,pair_30_B_plain_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,status,ref,status,ref,True,False,True,40,14,4818,1811,4818,1811,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_30,pair_30_B_return_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,status,ref,status,ref,True,False,True,38,12,4818,1811,4818,1811,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_30,pair_30_B_useEffect_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,status,ref,ref,status,False,False,False,44,18,4818,1811,1811,4818,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_30,pair_30_B_subscribe_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,status,ref,ref,status,False,False,False,59,18,4818,1811,1811,4818,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_30,pair_30_B_plain_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,status,ref,ref,status,False,False,False,40,14,4818,1811,1811,4818,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_30,pair_30_B_return_array_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,status,ref,ref,status,False,False,False,38,12,4818,1811,1811,4818,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_30,pair_30_B_useEffect_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,status,ref,ref,status,False,True,False,44,18,4818,1811,1811,4818,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_30,pair_30_B_subscribe_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,status,ref,ref,status,False,True,False,59,18,4818,1811,1811,4818,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_30,pair_30_B_plain_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,status,ref,ref,status,False,True,False,40,14,4818,1811,1811,4818,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_30,pair_30_B_return_array_alt_reactive_stable_first,alt_reactive,stable_first,alt_first,status,ref,ref,status,False,True,False,38,12,4818,1811,1811,4818,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_31,pair_31_B_useEffect_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,text,cap,text,cap,True,True,True,44,18,1005,5565,1005,5565,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_31,pair_31_B_subscribe_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,text,cap,text,cap,True,True,True,59,18,1005,5565,1005,5565,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_31,pair_31_B_plain_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,text,cap,text,cap,True,True,True,40,14,1005,5565,1005,5565,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_31,pair_31_B_return_array_dep_reactive_reactive_first,dep_reactive,reactive_first,dep_first,text,cap,text,cap,True,True,True,38,12,1005,5565,1005,5565,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_31,pair_31_B_useEffect_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,text,cap,text,cap,True,False,True,44,18,1005,5565,1005,5565,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_31,pair_31_B_subscribe_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,text,cap,text,cap,True,False,True,59,18,1005,5565,1005,5565,,,,,,,,
gemma3-1b-pt,B,plain_array,both,pair_31,pair_31_B_plain_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,text,cap,text,cap,True,False,True,40,14,1005,5565,1005,5565,,,,,,,,
gemma3-1b-pt,B,return_array,both,pair_31,pair_31_B_return_array_dep_reactive_stable_first,dep_reactive,stable_first,dep_first,text,cap,text,cap,True,False,True,38,12,1005,5565,1005,5565,,,,,,,,
gemma3-1b-pt,B,useEffect,both,pair_31,pair_31_B_useEffect_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,text,cap,cap,text,False,False,False,45,18,1005,5565,5565,1005,,,,,,,,
gemma3-1b-pt,B,subscribe,both,pair_31,pair_31_B_subscribe_alt_reactive_reactive_first,alt_reactive,reactive_first,alt_first,text,cap,cap,text,False,False,False,60,18,1005,5565,5565,1005,,,,,,,,
