model,ablation,condition,bodyuse,pair_id,cell_id,state_role,decl_order,body_order,dep_var,alt_var,target_var,control_var,role_dep_useState_form,decl_dep_first,pos_dep_first,n_tokens,decl_to_bracket_token_distance,dep_id,alt_id,target_id,control_id,logit_dep,logit_alt,logit_target,logit_control,D,LD_stateform,LD_reactive,LD_stateform_direct
llama3.2-1b,C,subscribe,target_only,pair_37,pair_37_C_subscribe_alt_reactive_reactive_first_target_only,alt_reactive,reactive_first,,title,num,num,title,False,False,,48,12,2150,2470,2470,2150,22.90625,24.890625,24.890625,22.90625,-1.984375,1.984375,1.984375,1.984375
llama3.2-1b,C,subscribe,control_only,pair_37,pair_37_C_subscribe_alt_reactive_reactive_first_control_only,alt_reactive,reactive_first,,title,num,num,title,False,False,,48,12,2150,2470,2470,2150,23.21875,24.140625,24.140625,23.21875,-0.921875,0.921875,0.921875,0.921875
llama3.2-1b,C,subscribe,neither,pair_37,pair_37_C_subscribe_alt_reactive_reactive_first_neither,alt_reactive,reactive_first,,title,num,num,title,False,False,,47,11,2150,2470,2470,2150,22.859375,23.859375,23.859375,22.859375,-1.0,1.0,1.0,1.0
llama3.2-1b,C,subscribe,both,pair_37,pair_37_C_subscribe_alt_reactive_stable_first_both_dep_first,alt_reactive,stable_first,dep_first,title,num,num,title,False,True,True,50,14,2150,2470,2470,2150,24.5625,25.1875,25.1875,24.5625,-0.625,0.625,0.625,0.625
llama3.2-1b,C,subscribe,both,pair_37,pair_37_C_subscribe_alt_reactive_stable_first_both_alt_first,alt_reactive,stable_first,alt_first,title,num,num,title,False,True,False,50,14,2150,2470,2470,2150,24.328125,25.28125,25.28125,24.328125,-0.953125,0.953125,0.953125,0.953125
llama3.2-1b,C,subscribe,target_only,pair_37,pair_37_C_subscribe_alt_reactive_stable_first_target_only,alt_reactive,stable_first,,title,num,num,title,False,True,,48,12,2150,2470,2470,2150,23.4375,25.328125,25.328125,23.4375,-1.890625,1.890625,1.890625,1.890625
llama3.2-1b,C,subscribe,control_only,pair_37,pair_37_C_subscribe_alt_reactive_stable_first_control_only,alt_reactive,stable_first,,title,num,num,title,False,True,,48,12,2150,2470,2470,2150,23.96875,24.5625,24.5625,23.96875,-0.59375,0.59375,0.59375,0.59375
llama3.2-1b,C,subscribe,neither,pair_37,pair_37_C_subscribe_alt_reactive_stable_first_neither,alt_reactive,stable_first,,title,num,num,title,False,True,,47,11,2150,2470,2470,2150,23.203125,24.203125,24.203125,23.203125,-1.0,1.0,1.0,1.0
llama3.2-1b,C,useEffect,both,pair_38,pair_38_C_useEffect_dep_reactive_reactive_first_both_dep_first,dep_reactive,reactive_first,dep_first,key,ref,key,ref,True,True,True,39,14,798,1116,798,1116,26.4375,24.546875,26.4375,24.546875,1.890625,1.890625,1.890625,1.890625
llama3.2-1b,C,useEffect,both,pair_38,pair_38_C_useEffect_dep_reactive_reactive_first_both_alt_first,dep_reactive,reactive_first,alt_first,key,ref,key,ref,True,True,False,39,14,798,1116,798,1116,26.4375,24.71875,26.4375,24.71875,1.71875,1.71875,1.71875,1.71875
llama3.2-1b,C,useEffect,target_only,pair_38,pair_38_C_useEffect_dep_reactive_reactive_first_target_only,dep_reactive,reactive_first,,key,ref,key,ref,True,True,,37,12,798,1116,798,1116,26.265625,23.71875,26.265625,23.71875,2.546875,2.546875,2.546875,2.546875
llama3.2-1b,C,useEffect,control_only,pair_38,pair_38_C_useEffect_dep_reactive_reactive_first_control_only,dep_reactive,reactive_first,,key,ref,key,ref,True,True,,37,12,798,1116,798,1116,24.421875,25.21875,24.421875,25.21875,-0.796875,-0.796875,-0.796875,-0.796875
llama3.2-1b,C,useEffect,neither,pair_38,pair_38_C_useEffect_dep_reactive_reactive_first_neither,dep_reactive,reactive_first,,key,ref,key,ref,True,True,,36,11,798,1116,798,1116,24.609375,23.625,24.609375,23.625,0.984375,0.984375,0.984375,0.984375
llama3.2-1b,C,useEffect,both,pair_38,pair_38_C_useEffect_dep_reactive_stable_first_both_dep_first,dep_reactive,stable_first,dep_first,key,ref,key,ref,True,False,True,39,14,798,1116,798,1116,26.625,25.34375,26.625,25.34375,1.28125,1.28125,1.28125,1.28125
llama3.2-1b,C,useEffect,both,pair_38,pair_38_C_useEffect_dep_reactive_stable_first_both_alt_first,dep_reactive,stable_first,alt_first,key,ref,key,ref,True,False,False,39,14,798,1116,798,1116,26.546875,24.71875,26.546875,24.71875,1.828125,1.828125,1.828125,1.828125
llama3.2-1b,C,useEffect,target_only,pair_38,pair_38_C_useEffect_dep_reactive_stable_first_target_only,dep_reactive,stable_first,,key,ref,key,ref,True,False,,37,12,798,1116,798,1116,26.5625,23.5625,26.5625,23.5625,3.0,3.0,3.0,3.0
llama3.2-1b,C,useEffect,control_only,pair_38,pair_38_C_useEffect_dep_reactive_stable_first_control_only,dep_reactive,stable_first,,key,ref,key,ref,True,False,,37,12,798,1116,798,1116,24.59375,25.4375,24.59375,25.4375,-0.84375,-0.84375,-0.84375,-0.84375
llama3.2-1b,C,useEffect,neither,pair_38,pair_38_C_useEffect_dep_reactive_stable_first_neither,dep_reactive,stable_first,,key,ref,key,ref,True,False,,36,11,798,1116,798,1116,24.484375,23.125,24.484375,23.125,1.359375,1.359375,1.359375,1.359375
llama3.2-1b,C,useEffect,both,pair_38,pair_38_C_useEffect_alt_reactive_reactive_first_both_dep_first,alt_reactive,reactive_first,dep_first,key,ref,ref,key,False,False,True,39,14,798,1116,1116,798,26.375,26.671875,26.671875,26.375,-0.296875,0.296875,0.296875,0.296875
llama3.2-1b,C,useEffect,both,pair_38,pair_38_C_useEffect_alt_reactive_reactive_first_both_alt_first,alt_reactive,reactive_first,alt_first,key,ref,ref,key,False,False,False,39,14,798,1116,1116,798,25.46875,26.265625,26.265625,25.46875,-0.796875,0.796875,0.796875,0.796875
llama3.2-1b,C,useEffect,target_only,pair_38,pair_38_C_useEffect_alt_reactive_reactive_first_target_only,alt_reactive,reactive_first,,key,ref,ref,key,False,False,,37,12,798,1116,1116,798,23.34375,26.734375,26.734375,23.34375,-3.390625,3.390625,3.390625,3.390625
llama3.2-1b,C,useEffect,control_only,pair_38,pair_38_C_useEffect_alt_reactive_reactive_first_control_only,alt_reactive,reactive_first,,key,ref,ref,key,False,False,,37,12,798,1116,1116,798,26.1875,24.34375,24.34375,26.1875,1.84375,-1.84375,-1.84375,-1.84375
llama3.2-1b,C,useEffect,neither,pair_38,pair_38_C_useEffect_alt_reactive_reactive_first_neither,alt_reactive,reactive_first,,key,ref,ref,key,False,False,,36,11,798,1116,1116,798,23.53125,24.875,24.875,23.53125,-1.34375,1.34375,1.34375,1.34375
llama3.2-1b,C,useEffect,both,pair_38,pair_38_C_useEffect_alt_reactive_stable_first_both_dep_first,alt_reactive,stable_first,dep_first,key,ref,ref,key,False,True,True,39,14,798,1116,1116,798,26.203125,26.296875,26.296875,26.203125,-0.09375,0.09375,0.09375,0.09375
llama3.2-1b,C,useEffect,both,pair_38,pair_38_C_useEffect_alt_reactive_stable_first_both_alt_first,alt_reactive,stable_first,alt_first,key,ref,ref,key,False,True,False,39,14,798,1116,1116,798,25.640625,26.046875,26.046875,25.640625,-0.40625,0.40625,0.40625,0.40625
llama3.2-1b,C,useEffect,target_only,pair_38,pair_38_C_useEffect_alt_reactive_stable_first_target_only,alt_reactive,stable_first,,key,ref,ref,key,False,True,,37,12,798,1116,1116,798,23.40625,26.375,26.375,23.40625,-2.96875,2.96875,2.96875,2.96875
llama3.2-1b,C,useEffect,control_only,pair_38,pair_38_C_useEffect_alt_reactive_stable_first_control_only,alt_reactive,stable_first,,key,ref,ref,key,False,True,,37,12,798,1116,1116,798,26.1875,24.484375,24.484375,26.1875,1.703125,-1.703125,-1.703125,-1.703125
llama3.2-1b,C,useEffect,neither,pair_38,pair_38_C_useEffect_alt_reactive_stable_first_neither,alt_reactive,stable_first,,key,ref,ref,key,False,True,,36,11,798,1116,1116,798,23.5,24.390625,24.390625,23.5,-0.890625,0.890625,0.890625,0.890625
llama3.2-1b,C,subscribe,both,pair_38,pair_38_C_subscribe_dep_reactive_reactive_first_both_dep_first,dep_reactive,reactive_first,dep_first,key,ref,key,ref,True,True,True,50,14,798,1116,798,1116,25.234375,23.640625,25.234375,23.640625,1.59375,1.59375,1.59375,1.59375
llama3.2-1b,C,subscribe,both,pair_38,pair_38_C_subscribe_dep_reactive_reactive_first_both_alt_first,dep_reactive,reactive_first,alt_first,key,ref,key,ref,True,True,False,50,14,798,1116,798,1116,25.578125,23.421875,25.578125,23.421875,2.15625,2.15625,2.15625,2.15625
llama3.2-1b,C,subscribe,target_only,pair_38,pair_38_C_subscribe_dep_reactive_reactive_first_target_only,dep_reactive,reactive_first,,key,ref,key,ref,True,True,,48,12,798,1116,798,1116,24.625,23.640625,24.625,23.640625,0.984375,0.984375,0.984375,0.984375
llama3.2-1b,C,subscribe,control_only,pair_38,pair_38_C_subscribe_dep_reactive_reactive_first_control_only,dep_reactive,reactive_first,,key,ref,key,ref,True,True,,48,12,798,1116,798,1116,24.328125,23.28125,24.328125,23.28125,1.046875,1.046875,1.046875,1.046875
llama3.2-1b,C,subscribe,neither,pair_38,pair_38_C_subscribe_dep_reactive_reactive_first_neither,dep_reactive,reactive_first,,key,ref,key,ref,True,True,,47,11,798,1116,798,1116,23.78125,23.28125,23.78125,23.28125,0.5,0.5,0.5,0.5
llama3.2-1b,C,subscribe,both,pair_38,pair_38_C_subscribe_dep_reactive_stable_first_both_dep_first,dep_reactive,stable_first,dep_first,key,ref,key,ref,True,False,True,50,14,798,1116,798,1116,25.3125,24.671875,25.3125,24.671875,0.640625,0.640625,0.640625,0.640625
llama3.2-1b,C,subscribe,both,pair_38,pair_38_C_subscribe_dep_reactive_stable_first_both_alt_first,dep_reactive,stable_first,alt_first,key,ref,key,ref,True,False,False,50,14,798,1116,798,1116,25.65625,23.65625,25.65625,23.65625,2.0,2.0,2.0,2.0
llama3.2-1b,C,subscribe,target_only,pair_38,pair_38_C_subscribe_dep_reactive_stable_first_target_only,dep_reactive,stable_first,,key,ref,key,ref,True,False,,48,12,798,1116,798,1116,24.984375,23.59375,24.984375,23.59375,1.390625,1.390625,1.390625,1.390625
llama3.2-1b,C,subscribe,control_only,pair_38,pair_38_C_subscribe_dep_reactive_stable_first_control_only,dep_reactive,stable_first,,key,ref,key,ref,True,False,,48,12,798,1116,798,1116,24.5625,23.75,24.5625,23.75,0.8125,0.8125,0.8125,0.8125
llama3.2-1b,C,subscribe,neither,pair_38,pair_38_C_subscribe_dep_reactive_stable_first_neither,dep_reactive,stable_first,,key,ref,key,ref,True,False,,47,11,798,1116,798,1116,23.859375,23.03125,23.859375,23.03125,0.828125,0.828125,0.828125,0.828125
llama3.2-1b,C,subscribe,both,pair_38,pair_38_C_subscribe_alt_reactive_reactive_first_both_dep_first,alt_reactive,reactive_first,dep_first,key,ref,ref,key,False,False,True,50,14,798,1116,1116,798,23.859375,26.03125,26.03125,23.859375,-2.171875,2.171875,2.171875,2.171875
llama3.2-1b,C,subscribe,both,pair_38,pair_38_C_subscribe_alt_reactive_reactive_first_both_alt_first,alt_reactive,reactive_first,alt_first,key,ref,ref,key,False,False,False,50,14,798,1116,1116,798,24.1875,24.6875,24.6875,24.1875,-0.5,0.5,0.5,0.5
llama3.2-1b,C,subscribe,target_only,pair_38,pair_38_C_subscribe_alt_reactive_reactive_first_target_only,alt_reactive,reactive_first,,key,ref,ref,key,False,False,,48,12,798,1116,1116,798,23.296875,24.734375,24.734375,23.296875,-1.4375,1.4375,1.4375,1.4375
llama3.2-1b,C,subscribe,control_only,pair_38,pair_38_C_subscribe_alt_reactive_reactive_first_control_only,alt_reactive,reactive_first,,key,ref,ref,key,False,False,,48,12,798,1116,1116,798,23.0625,24.609375,24.609375,23.0625,-1.546875,1.546875,1.546875,1.546875
llama3.2-1b,C,subscribe,neither,pair_38,pair_38_C_subscribe_alt_reactive_reactive_first_neither,alt_reactive,reactive_first,,key,ref,ref,key,False,False,,47,11,798,1116,1116,798,22.9375,24.1875,24.1875,22.9375,-1.25,1.25,1.25,1.25
llama3.2-1b,C,subscribe,both,pair_38,pair_38_C_subscribe_alt_reactive_stable_first_both_dep_first,alt_reactive,stable_first,dep_first,key,ref,ref,key,False,True,True,50,14,798,1116,1116,798,24.484375,25.578125,25.578125,24.484375,-1.09375,1.09375,1.09375,1.09375
llama3.2-1b,C,subscribe,both,pair_38,pair_38_C_subscribe_alt_reactive_stable_first_both_alt_first,alt_reactive,stable_first,alt_first,key,ref,ref,key,False,True,False,50,14,798,1116,1116,798,25.125,24.375,24.375,25.125,0.75,-0.75,-0.75,-0.75
llama3.2-1b,C,subscribe,target_only,pair_38,pair_38_C_subscribe_alt_reactive_stable_first_target_only,alt_reactive,stable_first,,key,ref,ref,key,False,True,,48,12,798,1116,1116,798,23.625,24.453125,24.453125,23.625,-0.828125,0.828125,0.828125,0.828125
llama3.2-1b,C,subscribe,control_only,pair_38,pair_38_C_subscribe_alt_reactive_stable_first_control_only,alt_reactive,stable_first,,key,ref,ref,key,False,True,,48,12,798,1116,1116,798,24.03125,24.34375,24.34375,24.03125,-0.3125,0.3125,0.3125,0.3125
llama3.2-1b,C,subscribe,neither,pair_38,pair_38_C_subscribe_alt_reactive_stable_first_neither,alt_reactive,stable_first,,key,ref,ref,key,False,True,,47,11,798,1116,1116,798,23.15625,23.75,23.75,23.15625,-0.59375,0.59375,0.59375,0.59375
llama3.2-1b,C,useEffect,both,pair_39,pair_39_C_useEffect_dep_reactive_reactive_first_both_dep_first,dep_reactive,reactive_first,dep_first,id,min,id,min,True,True,True,38,14,307,1083,307,1083,25.125,23.46875,25.125,23.46875,1.65625,1.65625,1.65625,1.65625
llama3.2-1b,C,useEffect,both,pair_39,pair_39_C_useEffect_dep_reactive_reactive_first_both_alt_first,dep_reactive,reactive_first,alt_first,id,min,id,min,True,True,False,38,14,307,1083,307,1083,25.796875,24.59375,25.796875,24.59375,1.203125,1.203125,1.203125,1.203125
llama3.2-1b,C,useEffect,target_only,pair_39,pair_39_C_useEffect_dep_reactive_reactive_first_target_only,dep_reactive,reactive_first,,id,min,id,min,True,True,,36,12,307,1083,307,1083,25.0625,21.390625,25.0625,21.390625,3.671875,3.671875,3.671875,3.671875
llama3.2-1b,C,useEffect,control_only,pair_39,pair_39_C_useEffect_dep_reactive_reactive_first_control_only,dep_reactive,reactive_first,,id,min,id,min,True,True,,36,12,307,1083,307,1083,23.28125,24.125,23.28125,24.125,-0.84375,-0.84375,-0.84375,-0.84375
llama3.2-1b,C,useEffect,neither,pair_39,pair_39_C_useEffect_dep_reactive_reactive_first_neither,dep_reactive,reactive_first,,id,min,id,min,True,True,,35,11,307,1083,307,1083,23.015625,20.765625,23.015625,20.765625,2.25,2.25,2.25,2.25
llama3.2-1b,C,useEffect,both,pair_39,pair_39_C_useEffect_dep_reactive_stable_first_both_dep_first,dep_reactive,stable_first,dep_first,id,min,id,min,True,False,True,38,14,307,1083,307,1083,25.140625,23.09375,25.140625,23.09375,2.046875,2.046875,2.046875,2.046875
llama3.2-1b,C,useEffect,both,pair_39,pair_39_C_useEffect_dep_reactive_stable_first_both_alt_first,dep_reactive,stable_first,alt_first,id,min,id,min,True,False,False,38,14,307,1083,307,1083,25.375,24.484375,25.375,24.484375,0.890625,0.890625,0.890625,0.890625
llama3.2-1b,C,useEffect,target_only,pair_39,pair_39_C_useEffect_dep_reactive_stable_first_target_only,dep_reactive,stable_first,,id,min,id,min,True,False,,36,12,307,1083,307,1083,25.078125,20.03125,25.078125,20.03125,5.046875,5.046875,5.046875,5.046875
llama3.2-1b,C,useEffect,control_only,pair_39,pair_39_C_useEffect_dep_reactive_stable_first_control_only,dep_reactive,stable_first,,id,min,id,min,True,False,,36,12,307,1083,307,1083,23.390625,24.375,23.390625,24.375,-0.984375,-0.984375,-0.984375,-0.984375
llama3.2-1b,C,useEffect,neither,pair_39,pair_39_C_useEffect_dep_reactive_stable_first_neither,dep_reactive,stable_first,,id,min,id,min,True,False,,35,11,307,1083,307,1083,22.84375,19.484375,22.84375,19.484375,3.359375,3.359375,3.359375,3.359375
llama3.2-1b,C,useEffect,both,pair_39,pair_39_C_useEffect_alt_reactive_reactive_first_both_dep_first,alt_reactive,reactive_first,dep_first,id,min,min,id,False,False,True,39,14,307,1083,1083,307,25.828125,27.109375,27.109375,25.828125,-1.28125,1.28125,1.28125,1.28125
llama3.2-1b,C,useEffect,both,pair_39,pair_39_C_useEffect_alt_reactive_reactive_first_both_alt_first,alt_reactive,reactive_first,alt_first,id,min,min,id,False,False,False,39,14,307,1083,1083,307,24.78125,26.109375,26.109375,24.78125,-1.328125,1.328125,1.328125,1.328125
llama3.2-1b,C,useEffect,target_only,pair_39,pair_39_C_useEffect_alt_reactive_reactive_first_target_only,alt_reactive,reactive_first,,id,min,min,id,False,False,,37,12,307,1083,1083,307,23.5625,26.046875,26.046875,23.5625,-2.484375,2.484375,2.484375,2.484375
llama3.2-1b,C,useEffect,control_only,pair_39,pair_39_C_useEffect_alt_reactive_reactive_first_control_only,alt_reactive,reactive_first,,id,min,min,id,False,False,,37,12,307,1083,1083,307,25.0625,23.625,23.625,25.0625,1.4375,-1.4375,-1.4375,-1.4375
llama3.2-1b,C,useEffect,neither,pair_39,pair_39_C_useEffect_alt_reactive_reactive_first_neither,alt_reactive,reactive_first,,id,min,min,id,False,False,,36,11,307,1083,1083,307,22.734375,23.796875,23.796875,22.734375,-1.0625,1.0625,1.0625,1.0625
llama3.2-1b,C,useEffect,both,pair_39,pair_39_C_useEffect_alt_reactive_stable_first_both_dep_first,alt_reactive,stable_first,dep_first,id,min,min,id,False,True,True,39,14,307,1083,1083,307,25.78125,26.59375,26.59375,25.78125,-0.8125,0.8125,0.8125,0.8125
llama3.2-1b,C,useEffect,both,pair_39,pair_39_C_useEffect_alt_reactive_stable_first_both_alt_first,alt_reactive,stable_first,alt_first,id,min,min,id,False,True,False,39,14,307,1083,1083,307,25.296875,26.265625,26.265625,25.296875,-0.96875,0.96875,0.96875,0.96875
llama3.2-1b,C,useEffect,target_only,pair_39,pair_39_C_useEffect_alt_reactive_stable_first_target_only,alt_reactive,stable_first,,id,min,min,id,False,True,,37,12,307,1083,1083,307,22.9375,26.140625,26.140625,22.9375,-3.203125,3.203125,3.203125,3.203125
llama3.2-1b,C,useEffect,control_only,pair_39,pair_39_C_useEffect_alt_reactive_stable_first_control_only,alt_reactive,stable_first,,id,min,min,id,False,True,,37,12,307,1083,1083,307,25.078125,24.0,24.0,25.078125,1.078125,-1.078125,-1.078125,-1.078125
llama3.2-1b,C,useEffect,neither,pair_39,pair_39_C_useEffect_alt_reactive_stable_first_neither,alt_reactive,stable_first,,id,min,min,id,False,True,,36,11,307,1083,1083,307,22.328125,23.984375,23.984375,22.328125,-1.65625,1.65625,1.65625,1.65625
llama3.2-1b,C,subscribe,both,pair_39,pair_39_C_subscribe_dep_reactive_reactive_first_both_dep_first,dep_reactive,reactive_first,dep_first,id,min,id,min,True,True,True,49,14,307,1083,307,1083,24.0625,23.296875,24.0625,23.296875,0.765625,0.765625,0.765625,0.765625
llama3.2-1b,C,subscribe,both,pair_39,pair_39_C_subscribe_dep_reactive_reactive_first_both_alt_first,dep_reactive,reactive_first,alt_first,id,min,id,min,True,True,False,49,14,307,1083,307,1083,24.375,23.078125,24.375,23.078125,1.296875,1.296875,1.296875,1.296875
llama3.2-1b,C,subscribe,target_only,pair_39,pair_39_C_subscribe_dep_reactive_reactive_first_target_only,dep_reactive,reactive_first,,id,min,id,min,True,True,,47,12,307,1083,307,1083,23.5,22.03125,23.5,22.03125,1.46875,1.46875,1.46875,1.46875
llama3.2-1b,C,subscribe,control_only,pair_39,pair_39_C_subscribe_dep_reactive_reactive_first_control_only,dep_reactive,reactive_first,,id,min,id,min,True,True,,47,12,307,1083,307,1083,22.9375,23.046875,22.9375,23.046875,-0.109375,-0.109375,-0.109375,-0.109375
llama3.2-1b,C,subscribe,neither,pair_39,pair_39_C_subscribe_dep_reactive_reactive_first_neither,dep_reactive,reactive_first,,id,min,id,min,True,True,,46,11,307,1083,307,1083,22.671875,21.59375,22.671875,21.59375,1.078125,1.078125,1.078125,1.078125
llama3.2-1b,C,subscribe,both,pair_39,pair_39_C_subscribe_dep_reactive_stable_first_both_dep_first,dep_reactive,stable_first,dep_first,id,min,id,min,True,False,True,49,14,307,1083,307,1083,23.96875,23.421875,23.96875,23.421875,0.546875,0.546875,0.546875,0.546875
llama3.2-1b,C,subscribe,both,pair_39,pair_39_C_subscribe_dep_reactive_stable_first_both_alt_first,dep_reactive,stable_first,alt_first,id,min,id,min,True,False,False,49,14,307,1083,307,1083,24.15625,23.140625,24.15625,23.140625,1.015625,1.015625,1.015625,1.015625
llama3.2-1b,C,subscribe,target_only,pair_39,pair_39_C_subscribe_dep_reactive_stable_first_target_only,dep_reactive,stable_first,,id,min,id,min,True,False,,47,12,307,1083,307,1083,23.5625,21.4375,23.5625,21.4375,2.125,2.125,2.125,2.125
