model,condition,sample_id,LD_copy_clean,LD_copy_corrupted,LD_inclusion_clean,LD_inclusion_corrupted,copy_error_clean,copy_error_corrupted,logit_alt_clean,logit_alt_corrupted,logit_close_clean,logit_close_corrupted,logit_dep_clean,logit_dep_corrupted,gap_copy,gap_inclusion
gemma3-1b-pt,subscribe,sub_05,3.216890335083008,-1.6633949279785156,14.490242958068848,12.991662502288818,11.27335262298584,14.655057430267334,17.174272537231445,20.611989974975586,5.9009199142456055,5.956932544708252,20.391162872314453,18.94859504699707,4.880285263061523,1.4985804557800293
gemma3-1b-pt,subscribe,sub_06,2.286630630493164,-0.5258312225341797,12.596873760223389,11.864295482635498,10.310243129730225,12.390126705169678,17.496021270751953,19.531208038330078,7.1857781410217285,7.1410813331604,19.782651901245117,19.0053768157959,2.8124618530273438,0.7325782775878906
gemma3-1b-pt,subscribe,sub_07,4.210926055908203,-1.5892562866210938,13.808794021606445,11.415987491607666,9.597867965698242,13.00524377822876,16.78485679626465,19.955768585205078,7.186988830566406,6.950524806976318,20.99578285217285,18.366512298583984,5.800182342529297,2.3928065299987793
gemma3-1b-pt,subscribe,sub_08,2.850492477416992,-1.2509193420410156,13.203668117523193,11.509146213531494,10.353175640106201,12.76006555557251,17.44480323791504,19.759544372558594,7.091627597808838,6.999478816986084,20.29529571533203,18.508625030517578,4.101411819458008,1.6945219039916992
gemma3-1b-pt,subscribe,sub_09,2.152048110961914,-1.8008155822753906,13.449166297912598,11.331262588500977,11.297118186950684,13.132078170776367,17.739492416381836,19.68398666381836,6.442374229431152,6.551908493041992,19.89154052734375,17.88317108154297,3.9528636932373047,2.117903709411621
gemma3-1b-pt,subscribe,sub_10,2.2416305541992188,-0.1293163299560547,12.489277362823486,11.402744770050049,10.247646808624268,11.532061100006104,17.158479690551758,18.702342987060547,6.91083288192749,7.170281887054443,19.400110244750977,18.573026657104492,2.3709468841552734,1.0865325927734375
gemma3-1b-pt,subscribe,sub_11,3.2140674591064453,0.5403366088867188,13.794672012329102,13.509951114654541,10.580604553222656,12.969614505767822,18.255455017089844,20.11143684387207,7.6748504638671875,7.141822338104248,21.46952247619629,20.65177345275879,2.6737308502197266,0.28472089767456055
gemma3-1b-pt,subscribe,sub_12,3.110136032104492,-1.8961658477783203,12.33449649810791,9.654664039611816,9.224360466003418,11.550829887390137,17.617694854736328,19.96904182434082,8.39333438873291,8.418211936950684,20.72783088684082,18.0728759765625,5.0063018798828125,2.6798324584960938
gemma3-1b-pt,subscribe,sub_13,2.0736446380615234,-1.3720893859863281,11.877387046813965,10.47477674484253,9.803742408752441,11.846866130828857,17.400663375854492,19.496366500854492,7.596920967102051,7.649500370025635,19.474308013916016,18.124277114868164,3.4457340240478516,1.4026103019714355
gemma3-1b-pt,subscribe,sub_14,6.667243957519531,-0.8701190948486328,15.102100372314453,13.058667182922363,8.434856414794922,13.928786277770996,14.84100341796875,20.075489044189453,6.406147003173828,6.146702766418457,21.50824737548828,19.20536994934082,7.537363052368164,2.04343318939209
gemma3-1b-pt,subscribe,sub_15,3.752809524536133,-2.5433483123779297,14.469233989715576,12.35602855682373,10.716424465179443,14.89937686920166,17.857345581054688,21.457738876342773,7.140921115875244,6.558362007141113,21.61015510559082,18.914390563964844,6.2961578369140625,2.1132054328918457
gemma3-1b-pt,subscribe,sub_16,4.138458251953125,0.3558673858642578,13.037644386291504,12.16905927658081,8.899186134338379,11.813191890716553,16.58732032775879,19.35235595703125,7.68813419342041,7.539164066314697,20.725778579711914,19.708223342895508,3.782590866088867,0.8685851097106934
gemma3-1b-pt,subscribe,sub_17,4.36403751373291,-0.8585491180419922,12.431941509246826,11.589683532714844,8.067903995513916,12.448232650756836,15.419140815734863,19.34685516357422,7.351236820220947,6.898622512817383,19.783178329467773,18.488306045532227,5.222586631774902,0.8422579765319824
gemma3-1b-pt,subscribe,sub_18,2.0366954803466797,-2.672626495361328,13.215217113494873,10.81477689743042,11.178521633148193,13.487403392791748,17.836139678955078,20.1478328704834,6.657618045806885,6.66042947769165,19.872835159301758,17.47520637512207,4.709321975708008,2.400440216064453
gemma3-1b-pt,subscribe,sub_19,2.933124542236328,-2.778961181640625,12.021776676177979,9.019416809082031,9.08865213394165,11.798377990722656,16.912059783935547,19.64195442199707,7.8234076499938965,7.843576431274414,19.845184326171875,16.862993240356445,5.712085723876953,3.0023598670959473
gemma3-1b-pt,subscribe,sub_20,3.354808807373047,-1.1978416442871094,13.554068088531494,11.344576835632324,10.199259281158447,12.542418479919434,16.93307876586914,19.35297393798828,6.733819484710693,6.810555458068848,20.287887573242188,18.155132293701172,4.552650451660156,2.20949125289917
gemma3-1b-pt,subscribe,sub_21,3.688985824584961,-0.5177173614501953,13.739675998687744,12.802724838256836,10.050690174102783,13.320442199707031,17.276426315307617,20.005847930908203,7.225736141204834,6.685405731201172,20.965412139892578,19.488130569458008,4.206703186035156,0.9369511604309082
gemma3-1b-pt,subscribe,sub_22,5.245379447937012,-1.5555343627929688,13.749263763427734,11.522890567779541,8.503884315490723,13.07842493057251,15.298747062683105,19.80426597595215,6.794862747192383,6.725841045379639,20.544126510620117,18.24873161315918,6.8009138107299805,2.2263731956481934
gemma3-1b-pt,subscribe,sub_23,2.535066604614258,-1.3897647857666016,14.77660083770752,13.375227928161621,12.241534233093262,14.764992713928223,17.955299377441406,20.610694885253906,5.7137651443481445,5.845702171325684,20.490365982055664,19.220930099487305,3.9248313903808594,1.4013729095458984
gemma3-1b-pt,subscribe,sub_24,3.7071590423583984,-0.7302818298339844,13.404909133911133,12.059473991394043,9.697750091552734,12.789755821228027,16.276025772094727,19.289657592773438,6.578275680541992,6.49990177154541,19.983184814453125,18.559375762939453,4.437440872192383,1.3454351425170898
gemma3-1b-pt,subscribe,sub_25,3.3144683837890625,-0.7051868438720703,12.674592971801758,10.697232246398926,9.360124588012695,11.402419090270996,17.895193099975586,19.650665283203125,8.53506851196289,8.248246192932129,21.20966148376465,18.945478439331055,4.019655227661133,1.977360725402832
gemma3-1b-pt,subscribe,sub_26,3.147123336791992,-0.4148120880126953,13.797056198120117,12.049064636230469,10.649932861328125,12.463876724243164,17.793563842773438,19.56329345703125,7.1436309814453125,7.099416732788086,20.94068717956543,19.148481369018555,3.5619354248046875,1.7479915618896484
gemma3-1b-pt,subscribe,sub_27,4.166309356689453,-1.7499141693115234,13.538615703582764,11.814957618713379,9.37230634689331,13.564871788024902,16.585128784179688,20.430097579956055,7.212822437286377,6.865225791931152,20.75143814086914,18.68018341064453,5.916223526000977,1.7236580848693848
gemma3-1b-pt,subscribe,sub_28,3.1405296325683594,-1.0920734405517578,14.091569900512695,12.2668137550354,10.951040267944336,13.358887195587158,16.967214584350586,19.659822463989258,6.01617431640625,6.3009352684021,20.107744216918945,18.5677490234375,4.232603073120117,1.824756145477295
gemma3-1b-pt,subscribe,sub_29,2.393453598022461,-0.9923839569091797,12.991133689880371,11.632920742034912,10.59768009185791,12.625304698944092,17.33673095703125,19.219030380249023,6.73905086517334,6.593725681304932,19.73018455505371,18.226646423339844,3.3858375549316406,1.358212947845459
gemma3-1b-pt,subscribe,sub_30,6.835137367248535,-3.5647850036621094,14.387207508087158,9.964381694793701,7.552070140838623,13.52916669845581,14.847800254821777,20.28016471862793,7.295730113983154,6.750998020172119,21.682937622070312,16.71537971496582,10.399922370910645,4.422825813293457
gemma3-1b-pt,subscribe,sub_31,3.442636489868164,-1.5266799926757812,13.952925205230713,11.981998443603516,10.510288715362549,13.508678436279297,16.467557907104492,19.687183380126953,5.957269191741943,6.178504943847656,19.910194396972656,18.160503387451172,4.969316482543945,1.9709267616271973
gemma3-1b-pt,subscribe,sub_32,3.007234573364258,-1.1580219268798828,13.99159049987793,12.926668167114258,10.984355926513672,14.08469009399414,18.09389305114746,20.639509201049805,7.109537124633789,6.554819107055664,21.10112762451172,19.481487274169922,4.165256500244141,1.0649223327636719
gemma3-1b-pt,subscribe,sub_33,2.7331295013427734,-0.6477851867675781,12.48543405532837,11.60518741607666,9.752304553985596,12.252972602844238,17.05458641052246,19.526037216186523,7.302281856536865,7.273064613342285,19.787715911865234,18.878252029418945,3.3809146881103516,0.880246639251709
gemma3-1b-pt,subscribe,sub_34,4.405290603637695,-1.2354106903076172,12.979166030883789,10.241053104400635,8.573875427246094,11.476463794708252,16.57508087158203,19.42757225036621,8.001205444335938,7.951108455657959,20.980371475219727,18.192161560058594,5.6407012939453125,2.7381129264831543
gemma3-1b-pt,subscribe,sub_35,3.717529296875,-1.5609550476074219,13.238066673278809,12.450443267822266,9.520537376403809,14.011398315429688,16.769271850585938,20.77111053466797,7.248734474182129,6.759712219238281,20.486801147460938,19.210155487060547,5.278484344482422,0.787623405456543
gemma3-1b-pt,subscribe,sub_36,3.2154388427734375,0.061267852783203125,12.865697860717773,12.232463359832764,9.650259017944336,12.17119550704956,17.52716636657715,19.6795654296875,7.8769073486328125,7.5083699226379395,20.742605209350586,19.740833282470703,3.1541709899902344,0.6332345008850098
gemma3-1b-pt,subscribe,sub_37,3.049558639526367,-2.2384605407714844,13.863884449005127,11.112475395202637,10.81432580947876,13.350935935974121,17.486112594604492,20.120553970336914,6.671786785125732,6.769618034362793,20.53567123413086,17.88209342956543,5.288019180297852,2.7514090538024902
gemma3-1b-pt,subscribe,sub_38,3.793964385986328,-0.6380138397216797,13.377528190612793,11.882414817810059,9.583563804626465,12.520428657531738,17.536941528320312,19.941423416137695,7.953377723693848,7.420994758605957,21.33090591430664,19.303409576416016,4.431978225708008,1.4951133728027344
gemma3-1b-pt,subscribe,sub_39,2.7726306915283203,-0.9310989379882812,13.901888370513916,13.021811485290527,11.129257678985596,13.952910423278809,17.232650756835938,20.08962059020996,6.103393077850342,6.136710166931152,20.005281448364258,19.15852165222168,3.7037296295166016,0.8800768852233887
gemma3-1b-pt,subscribe,sub_40,3.8073463439941406,-0.7121772766113281,13.814494132995605,12.238050937652588,10.007147789001465,12.950228214263916,17.04974937438965,19.727949142456055,7.042601585388184,6.777720928192139,20.85709571838379,19.015771865844727,4.519523620605469,1.5764431953430176
gemma3-1b-pt,subscribe,sub_41,4.5229339599609375,-1.6471138000488281,12.796730518341064,10.140486717224121,8.273796558380127,11.78760051727295,15.532133102416992,19.195432662963867,7.258336544036865,7.407832145690918,20.05506706237793,17.54831886291504,6.170047760009766,2.6562438011169434
gemma3-1b-pt,subscribe,sub_42,3.3068771362304688,-1.3237781524658203,14.327879905700684,12.939066886901855,11.021002769470215,14.262845039367676,17.111974716186523,20.190380096435547,6.090971946716309,5.927535057067871,20.418851852416992,18.866601943969727,4.630655288696289,1.3888130187988281
gemma3-1b-pt,subscribe,sub_43,3.4358348846435547,-1.0952911376953125,12.289390563964844,10.767770767211914,8.853555679321289,11.863061904907227,16.73670196533203,19.357328414916992,7.883146286010742,7.494266510009766,20.172536849975586,18.26203727722168,4.531126022338867,1.5216197967529297
gemma3-1b-pt,subscribe,sub_44,2.639066696166992,-3.0288162231445312,13.120157241821289,10.250157833099365,10.481090545654297,13.278974056243896,17.51515769958496,19.825990676879883,7.034067153930664,6.547016620635986,20.154224395751953,16.79717445373535,5.667882919311523,2.869999408721924
gemma3-1b-pt,subscribe,sub_45,3.328594207763672,-0.5299701690673828,13.804110050201416,12.220523357391357,10.475515842437744,12.75049352645874,16.82896614074707,19.321727752685547,6.353450298309326,6.571234226226807,20.157560348510742,18.791757583618164,3.8585643768310547,1.5835866928100586
gemma3-1b-pt,useEffect,sub_01,7.202658653259277,-4.293107986450195,14.027673721313477,9.801556587219238,6.825015068054199,14.094664573669434,15.620118141174316,21.591373443603516,8.795103073120117,7.496708869934082,22.822776794433594,17.29826545715332,11.495766639709473,4.226117134094238
gemma3-1b-pt,useEffect,sub_02,11.733016014099121,-4.276548385620117,14.773942947387695,9.353350639343262,3.040926933288574,13.629899024963379,10.44543743133545,20.051240921020508,7.404510498046875,6.421341896057129,22.17845344543457,15.77469253540039,16.00956439971924,5.420592308044434
gemma3-1b-pt,useEffect,sub_03,8.925073623657227,-3.5186328887939453,16.78860378265381,12.418349742889404,7.863530158996582,15.93698263168335,14.421161651611328,22.230165481567383,6.557631492614746,6.293182849884033,23.346235275268555,18.711532592773438,12.443706512451172,4.370254039764404
gemma3-1b-pt,useEffect,sub_04,6.747529983520508,-3.5143680572509766,13.413383483886719,9.644134521484375,6.665853500366211,13.158502578735352,15.267471313476562,20.950546264648438,8.601617813110352,7.792043685913086,22.01500129699707,17.43617820739746,10.261898040771484,3.7692489624023438
gemma3-1b-pt,useEffect,sub_05,8.744197845458984,-3.7134037017822266,15.286033153533936,11.571561336517334,6.541835308074951,15.28496503829956,13.021635055541992,21.693971633911133,6.479799747467041,6.409006595611572,21.765832901000977,17.980567932128906,12.457601547241211,3.7144718170166016
gemma3-1b-pt,useEffect,sub_06,5.605893135070801,-6.619585990905762,13.607141494750977,7.4858808517456055,8.001248359680176,14.105466842651367,15.742339134216309,21.752973556518555,7.741090774536133,7.6475067138671875,21.34823226928711,15.133387565612793,12.225479125976562,6.121260643005371
gemma3-1b-pt,useEffect,sub_07,8.22286319732666,-5.5921173095703125,15.303891658782959,8.684086799621582,7.081028461456299,14.276204109191895,14.414591789245605,21.252376556396484,7.333563327789307,6.97617244720459,22.637454986572266,15.660259246826172,13.814980506896973,6.619804859161377
gemma3-1b-pt,useEffect,sub_08,7.918203353881836,-4.010705947875977,14.603113651275635,10.05082082748413,6.684910297393799,14.061526775360107,14.430419921875,21.18561363220215,7.745509624481201,7.124086856842041,22.348623275756836,17.174907684326172,11.928909301757812,4.552292823791504
gemma3-1b-pt,useEffect,sub_09,7.022539138793945,-5.680807113647461,14.549113273620605,8.076634407043457,7.52657413482666,13.757441520690918,14.483636856079102,21.035018920898438,6.957062721252441,7.2775774002075195,21.506175994873047,15.354211807250977,12.703346252441406,6.472478866577148
gemma3-1b-pt,useEffect,sub_10,6.623150825500488,-3.664031982421875,14.117724895477295,9.576515674591064,7.494574069976807,13.24054765701294,15.111969947814941,20.869068145751953,7.617395877838135,7.628520488739014,21.73512077331543,17.205036163330078,10.287182807922363,4.5412092208862305
gemma3-1b-pt,useEffect,sub_11,5.738420486450195,-4.738136291503906,14.946568489074707,10.567895889282227,9.208148002624512,15.306032180786133,17.036823272705078,22.281625747680664,7.828675270080566,6.975593566894531,22.775243759155273,17.543489456176758,10.476556777954102,4.3786725997924805
gemma3-1b-pt,useEffect,sub_12,4.631622314453125,-5.838481903076172,12.645471572875977,7.339003562927246,8.013849258422852,13.177485466003418,16.769630432128906,21.220186233520508,8.755781173706055,8.04270076751709,21.40125274658203,15.381704330444336,10.470104217529297,5.3064680099487305
gemma3-1b-pt,useEffect,sub_13,8.30650806427002,-3.480154037475586,13.90173053741455,9.39837646484375,5.595222473144531,12.878530502319336,13.421263694763184,20.581069946289062,7.826041221618652,7.702539443969727,21.727771759033203,17.100915908813477,11.786662101745605,4.503354072570801
gemma3-1b-pt,useEffect,sub_14,10.09416389465332,-2.9794864654541016,16.2597713470459,11.700215816497803,6.165607452392578,14.679702281951904,13.142719268798828,21.27725601196289,6.97711181640625,6.597553730010986,23.23688316345215,18.29776954650879,13.073650360107422,4.559555530548096
gemma3-1b-pt,useEffect,sub_15,8.33175277709961,-5.252113342285156,15.235776901245117,10.433239936828613,6.904024124145508,15.68535327911377,15.118432998657227,22.831003189086914,8.214408874511719,7.1456499099731445,23.450185775756836,17.578889846801758,13.583866119384766,4.802536964416504
gemma3-1b-pt,useEffect,sub_16,7.382650375366211,-3.5771350860595703,14.112496376037598,9.844412803649902,6.729846000671387,13.421547889709473,15.010900497436523,21.62836456298828,8.281054496765137,8.206816673278809,22.393550872802734,18.05122947692871,10.959785461425781,4.268083572387695
gemma3-1b-pt,useEffect,sub_17,8.83803939819336,-3.837352752685547,13.50935173034668,10.379369258880615,4.67131233215332,14.216722011566162,12.975549697875977,21.474689483642578,8.304237365722656,7.257967472076416,21.813589096069336,17.63733673095703,12.675392150878906,3.1299824714660645
gemma3-1b-pt,useEffect,sub_18,7.591279983520508,-5.209173202514648,14.29440450668335,9.003583431243896,6.703124523162842,14.212756633758545,14.033624649047852,21.171831130981445,7.33050012588501,6.9590744972229,21.62490463256836,15.962657928466797,12.800453186035156,5.290821075439453
gemma3-1b-pt,useEffect,sub_19,6.651655197143555,-9.64326286315918,13.045483112335205,3.5775094032287598,6.39382791519165,13.22077226638794,14.387491226196289,20.93960952758789,7.993663311004639,7.718837261199951,21.039146423339844,11.296346664428711,16.294918060302734,9.467973709106445
gemma3-1b-pt,useEffect,sub_20,9.002237319946289,-4.422245025634766,15.42188835144043,9.295532703399658,6.419651031494141,13.717777729034424,13.410730361938477,20.555442810058594,6.991079330444336,6.83766508102417,22.412967681884766,16.133197784423828,13.424482345581055,6.1263556480407715
gemma3-1b-pt,useEffect,sub_21,6.913565635681152,-3.6052093505859375,14.544964790344238,11.540465354919434,7.631399154663086,15.145674705505371,15.700778007507324,22.08169937133789,8.069378852844238,6.9360246658325195,22.614343643188477,18.476490020751953,10.51877498626709,3.0044994354248047
gemma3-1b-pt,useEffect,sub_22,9.613142967224121,-3.677835464477539,14.814626216888428,9.937764644622803,5.201483249664307,13.615600109100342,12.181967735290527,20.52347183227539,6.980484485626221,6.907871723175049,21.79511070251465,16.84563636779785,13.29097843170166,4.876861572265625
gemma3-1b-pt,useEffect,sub_23,6.277824401855469,-5.080545425415039,15.64039659500122,11.011767387390137,9.362572193145752,16.092312812805176,15.78433609008789,22.275253295898438,6.421763896942139,6.182940483093262,22.06216049194336,17.1947078704834,11.358369827270508,4.628629207611084
gemma3-1b-pt,useEffect,sub_24,10.814553260803223,-4.2974395751953125,14.67314338684082,10.246892929077148,3.8585901260375977,14.544332504272461,11.104640007019043,21.08055305480957,7.246049880981445,6.536220550537109,21.919193267822266,16.783113479614258,15.111992835998535,4.426250457763672
gemma3-1b-pt,useEffect,sub_25,7.047909736633301,-5.996772766113281,14.185417175292969,7.390364170074463,7.137507438659668,13.387136936187744,15.703648567199707,21.260761260986328,8.566141128540039,7.873624324798584,22.751558303833008,15.263988494873047,13.044682502746582,6.795053005218506
gemma3-1b-pt,useEffect,sub_26,6.418858528137207,-3.4618377685546875,14.09719705581665,9.84742021560669,7.678338527679443,13.309257984161377,15.53676700592041,20.63853645324707,7.858428478240967,7.329278469085693,21.955625534057617,17.176698684692383,9.880696296691895,4.249776840209961
gemma3-1b-pt,useEffect,sub_27,7.696432113647461,-4.071109771728516,14.923731803894043,10.844501972198486,7.227299690246582,14.915611743927002,14.78410530090332,21.999608993530273,7.556805610656738,7.0839972496032715,22.48053741455078,17.928499221801758,11.767541885375977,4.079229831695557
gemma3-1b-pt,useEffect,sub_28,7.759357452392578,-3.6388931274414062,15.414226055145264,10.423007011413574,7.6548686027526855,14.06190013885498,14.199714660644531,20.877058029174805,6.544846057891846,6.815157890319824,21.95907211303711,17.2381649017334,11.398250579833984,4.9912190437316895
gemma3-1b-pt,useEffect,sub_29,7.232334136962891,-4.586994171142578,14.563421726226807,8.958693027496338,7.331087589263916,13.545687198638916,14.211462020874023,20.874664306640625,6.880374431610107,7.328977108001709,21.443796157836914,16.287670135498047,11.819328308105469,5.604728698730469
gemma3-1b-pt,useEffect,sub_30,10.077767372131348,-5.667442321777344,14.95279598236084,8.348585605621338,4.875028610229492,14.016027927398682,12.585314750671387,20.920312881469727,7.7102861404418945,6.904284954071045,22.663082122802734,15.252870559692383,15.745209693908691,6.604210376739502
gemma3-1b-pt,useEffect,sub_31,9.039291381835938,-5.7752790451049805,15.131661415100098,9.297184944152832,6.09237003326416,15.072463989257812,12.918176651000977,21.651081085205078,6.825806617736816,6.578617095947266,21.957468032836914,15.875802040100098,14.814570426940918,5.834476470947266
gemma3-1b-pt,useEffect,sub_32,6.452976226806641,-5.086414337158203,15.153584003448486,10.651391506195068,8.700607776641846,15.737805843353271,16.50950813293457,22.567527770996094,7.808900356292725,6.829721927642822,22.96248435974121,17.48111343383789,11.539390563964844,4.502192497253418
gemma3-1b-pt,useEffect,sub_33,9.3671236038208,-2.409992218017578,14.097237586975098,10.779573440551758,4.730113983154297,13.189565658569336,12.83886432647705,20.698957443237305,8.108750343322754,7.509391784667969,22.20598793029785,18.288965225219727,11.777115821838379,3.31766414642334
gemma3-1b-pt,useEffect,sub_34,7.736418724060059,-4.913749694824219,14.113870620727539,8.223036766052246,6.3774518966674805,13.136786460876465,14.852797508239746,20.94539451599121,8.475345611572266,7.808608055114746,22.589216232299805,16.031644821166992,12.650168418884277,5.890833854675293
gemma3-1b-pt,useEffect,sub_35,7.488204002380371,-5.515628814697266,14.17616081237793,9.666483879089355,6.687956809997559,15.182112693786621,14.601065635681152,22.4034366607666,7.913108825683594,7.2213239669799805,22.089269638061523,16.887807846069336,13.003832817077637,4.509676933288574
gemma3-1b-pt,useEffect,sub_36,6.110535621643066,-3.5043869018554688,13.554479598999023,9.92622184753418,7.443943977355957,13.430608749389648,15.813326835632324,21.30792999267578,8.369382858276367,7.877321243286133,21.92386245727539,17.803543090820312,9.614922523498535,3.6282577514648438
gemma3-1b-pt,useEffect,sub_37,7.021688461303711,-6.361867904663086,15.353179931640625,8.130300998687744,8.331491470336914,14.49216890335083,15.523384094238281,21.71891975402832,7.191892623901367,7.22675085067749,22.545072555541992,15.357051849365234,13.383556365966797,7.222878932952881
gemma3-1b-pt,useEffect,sub_38,6.521656036376953,-4.847660064697266,13.885187149047852,8.920885562896729,7.363531112670898,13.768545627593994,16.030414581298828,21.285066604614258,8.66688346862793,7.516520977020264,22.55207061767578,16.437406539916992,11.369316101074219,4.964301586151123
gemma3-1b-pt,useEffect,sub_39,7.5644378662109375,-4.187110900878906,15.097228527069092,11.25113296508789,7.532790660858154,15.438243865966797,14.354192733764648,21.827056884765625,6.821402072906494,6.388813018798828,21.918630599975586,17.63994598388672,11.751548767089844,3.846095561981201
gemma3-1b-pt,useEffect,sub_40,6.371926307678223,-4.383659362792969,13.874847888946533,9.968783378601074,7.5029215812683105,14.352442741394043,15.392640113830566,21.395811080932617,7.889718532562256,7.043368339538574,21.76456642150879,17.01215171813965,10.755585670471191,3.906064510345459
gemma3-1b-pt,useEffect,sub_41,9.248409271240234,-3.2599658966064453,14.908286094665527,9.60814619064331,5.659876823425293,12.868112087249756,13.020231246948242,20.209426879882812,7.360354423522949,7.341314792633057,22.268640518188477,16.949460983276367,12.50837516784668,5.300139904022217
gemma3-1b-pt,useEffect,sub_42,7.157183647155762,-4.4098358154296875,15.311998844146729,10.934735774993896,8.154815196990967,15.344571590423584,14.978032112121582,21.61516761779785,6.823216915130615,6.270596027374268,22.135215759277344,17.205331802368164,11.56701946258545,4.377263069152832
gemma3-1b-pt,useEffect,sub_43,6.96328067779541,-4.815216064453125,13.599132537841797,8.863336563110352,6.635851860046387,13.678552627563477,14.817875862121582,21.18001937866211,8.182024002075195,7.501466751098633,21.781156539916992,16.364803314208984,11.778496742248535,4.735795974731445
gemma3-1b-pt,useEffect,sub_44,8.328092575073242,-6.034649848937988,14.43004035949707,7.638741493225098,6.101947784423828,13.673391342163086,13.725521087646484,21.042585372924805,7.623573303222656,7.369194030761719,22.053613662719727,15.007935523986816,14.36274242401123,6.791298866271973
gemma3-1b-pt,useEffect,sub_45,8.719815254211426,-2.83526611328125,15.040092945098877,11.05085802078247,6.320277690887451,13.88612413406372,13.218871116638184,20.82977294921875,6.898593425750732,6.943648815155029,21.93868637084961,17.9945068359375,11.555081367492676,3.9892349243164062
gemma3-1b-pt,useLayoutEffect,sub_01,4.010168075561523,-3.208986282348633,13.586653709411621,10.63792610168457,9.576485633850098,13.846912384033203,17.70996856689453,20.95361328125,8.133482933044434,7.106700897216797,21.720136642456055,17.744626998901367,7.219154357910156,2.948727607727051
gemma3-1b-pt,useLayoutEffect,sub_02,9.431025505065918,-4.16685676574707,14.654557704925537,9.837220668792725,5.223532199859619,14.004077434539795,12.144349098205566,19.909313201904297,6.920816898345947,5.905235767364502,21.575374603271484,15.742456436157227,13.597882270812988,4.8173370361328125
gemma3-1b-pt,useLayoutEffect,sub_03,6.997321128845215,-3.8089256286621094,16.435359954833984,12.382442951202393,9.43803882598877,16.191368579864502,15.397501945495605,21.851234436035156,5.959463119506836,5.659865856170654,22.39482307434082,18.042308807373047,10.806246757507324,4.052917003631592
gemma3-1b-pt,useLayoutEffect,sub_04,5.131232261657715,-2.887561798095703,12.706175804138184,9.684788227081299,7.574943542480469,12.572350025177002,15.80896282196045,20.055192947387695,8.23401927947998,7.482842922210693,20.940195083618164,17.167631149291992,8.018794059753418,3.0213875770568848
gemma3-1b-pt,useLayoutEffect,sub_05,7.456012725830078,-3.703784942626953,15.389451503753662,11.63864278793335,7.933438777923584,15.342427730560303,14.01162338256836,21.46610450744629,6.078184604644775,6.123676776885986,21.467636108398438,17.762319564819336,11.159797668457031,3.7508087158203125
gemma3-1b-pt,useLayoutEffect,sub_06,4.923622131347656,-4.92228889465332,13.279208183288574,8.63583755493164,8.355586051940918,13.558126449584961,15.776636123657227,20.921098709106445,7.421050071716309,7.362972259521484,20.700258255004883,15.998809814453125,9.845911026000977,4.643370628356934
gemma3-1b-pt,useLayoutEffect,sub_07,6.373826026916504,-4.60350227355957,15.20777416229248,9.530281066894531,8.833948135375977,14.133783340454102,15.700364112854004,20.80691146850586,6.866415977478027,6.673128128051758,22.074190139770508,16.20340919494629,10.977328300476074,5.677493095397949
gemma3-1b-pt,useLayoutEffect,sub_08,7.082342147827148,-3.304891586303711,14.280375003814697,10.466063976287842,7.198032855987549,13.770955562591553,14.486717224121094,20.574764251708984,7.288684368133545,6.803808689117432,21.569059371948242,17.269872665405273,10.38723373413086,3.8143110275268555
gemma3-1b-pt,useLayoutEffect,sub_09,4.937343597412109,-4.764281272888184,14.558372020721436,9.13451862335205,9.621028423309326,13.898799896240234,16.10146141052246,20.638290405273438,6.480432987213135,6.739490509033203,21.03880500793457,15.874009132385254,9.701624870300293,5.423853397369385
gemma3-1b-pt,useLayoutEffect,sub_10,5.3759965896606445,-2.3518810272216797,13.4392409324646,10.206510066986084,8.063244342803955,12.558391094207764,15.443413734436035,19.957029342651367,7.38016939163208,7.3986382484436035,20.81941032409668,17.605148315429688,7.727877616882324,3.2327308654785156
gemma3-1b-pt,useLayoutEffect,sub_11,4.740459442138672,-3.4762020111083984,14.594629287719727,11.453882217407227,9.854169845581055,14.930084228515625,17.420392990112305,21.537879943847656,7.56622314453125,6.607795715332031,22.160852432250977,18.061677932739258,8.21666145324707,3.1407470703125
gemma3-1b-pt,useLayoutEffect,sub_12,3.9629440307617188,-4.820003509521484,12.455282211303711,7.934615135192871,8.492338180541992,12.754618644714355,16.88193702697754,20.550006866455078,8.389598846435547,7.795388221740723,20.844881057739258,15.730003356933594,8.782947540283203,4.52066707611084
gemma3-1b-pt,useLayoutEffect,sub_13,7.110034942626953,-3.0385665893554688,13.613470554351807,9.711751461029053,6.5034356117248535,12.750318050384521,13.917354583740234,20.097442626953125,7.413918972015381,7.3471245765686035,21.027389526367188,17.058876037597656,10.148601531982422,3.901719093322754
gemma3-1b-pt,useLayoutEffect,sub_14,8.042744636535645,-2.9256229400634766,16.04736328125,12.02206039428711,8.004618644714355,14.947683334350586,14.43871784210205,20.97056007385254,6.434099197387695,6.022876739501953,22.481462478637695,18.044937133789062,10.968367576599121,4.025302886962891
gemma3-1b-pt,useLayoutEffect,sub_15,6.214000701904297,-4.600490570068359,15.0476975440979,11.097838878631592,8.833696842193604,15.698329448699951,16.32360076904297,22.327516555786133,7.489903926849365,6.629187107086182,22.537601470947266,17.727025985717773,10.814491271972656,3.9498586654663086
